filename,width,height,class,xmin,ymin,xmax,ymax
edd9cb3f-0f1d-4a24-9e65-5d542378c0db4aa96228-6590-42f3-b52b-7185481f0b8b.jpeg,800,600,good,687,68,730,121
edd9cb3f-0f1d-4a24-9e65-5d542378c0db4aa96228-6590-42f3-b52b-7185481f0b8b.jpeg,800,600,good,677,153,717,222
edd9cb3f-0f1d-4a24-9e65-5d542378c0db4aa96228-6590-42f3-b52b-7185481f0b8b.jpeg,800,600,bad,216,19,243,43
Coronavirus-China.jpeg,4029,2841,good,1453,980,1817,1323
photo_l.jpg,960,677,good,90,233,169,312
photo_l.jpg,960,677,good,431,245,514,326
photo_l.jpg,960,677,good,687,125,755,203
photo_l.jpg,960,677,good,755,136,817,212
photo_l.jpg,960,677,good,792,249,860,318
photo_l.jpg,960,677,good,777,431,835,503
1580128422.jpg,960,620,bad,260,373,296,432
1580128422.jpg,960,620,good,581,350,676,441
1580128422.jpg,960,620,good,722,315,797,392
1580128422.jpg,960,620,good,831,382,918,471
EI5OJLAMAFFI5M3G3ZU2ISJCL4.jpeg,1660,934,none,377,367,470,459
EI5OJLAMAFFI5M3G3ZU2ISJCL4.jpeg,1660,934,none,758,420,842,503
EI5OJLAMAFFI5M3G3ZU2ISJCL4.jpeg,1660,934,bad,1283,397,1382,492
20200130004271.jpg,900,675,good,696,180,768,259
20200130004271.jpg,900,675,good,496,232,518,267
20200130004271.jpg,900,675,good,554,238,592,264
20200130004271.jpg,900,675,good,596,230,616,255
ca_whodeclaration_012220.jpg,1440,880,good,448,273,564,404
ca_whodeclaration_012220.jpg,1440,880,bad,1385,87,1425,164
ca_whodeclaration_012220.jpg,1440,880,bad,780,97,825,145
ca_whodeclaration_012220.jpg,1440,880,bad,183,69,219,110
ca_whodeclaration_012220.jpg,1440,880,bad,311,52,347,95
1042977068.jpg,1000,541,good,325,46,386,116
1042977068.jpg,1000,541,good,530,140,581,196
1042977068.jpg,1000,541,good,746,149,789,199
23china-virus5-videoSixteenByNineJumbo1600.jpg,1600,900,good,115,187,197,243
23china-virus5-videoSixteenByNineJumbo1600.jpg,1600,900,good,384,156,456,215
23china-virus5-videoSixteenByNineJumbo1600.jpg,1600,900,good,233,243,266,279
23china-virus5-videoSixteenByNineJumbo1600.jpg,1600,900,good,520,202,561,246
23china-virus5-videoSixteenByNineJumbo1600.jpg,1600,900,good,651,179,710,251
23china-virus5-videoSixteenByNineJumbo1600.jpg,1600,900,good,818,194,882,271
23china-virus5-videoSixteenByNineJumbo1600.jpg,1600,900,good,1118,199,1164,274
23china-virus5-videoSixteenByNineJumbo1600.jpg,1600,900,good,1351,187,1412,256
23china-virus5-videoSixteenByNineJumbo1600.jpg,1600,900,good,925,295,941,314
23china-virus5-videoSixteenByNineJumbo1600.jpg,1600,900,good,1573,315,1592,334
23china-virus5-videoSixteenByNineJumbo1600.jpg,1600,900,good,1551,320,1574,344
bvnvmmmv.jpg,931,524,good,107,101,140,159
bvnvmmmv.jpg,931,524,good,83,226,108,281
bvnvmmmv.jpg,931,524,good,173,322,194,371
bvnvmmmv.jpg,931,524,good,207,81,262,131
bvnvmmmv.jpg,931,524,good,294,56,341,114
bvnvmmmv.jpg,931,524,good,582,292,637,355
bvnvmmmv.jpg,931,524,good,577,165,626,222
bvnvmmmv.jpg,931,524,good,768,55,814,111
83585356_10163410411900019_8587067048494891008_o_IJAgD_1200x0.jpg,1200,798,good,51,467,200,618
83585356_10163410411900019_8587067048494891008_o_IJAgD_1200x0.jpg,1200,798,good,306,359,476,548
83585356_10163410411900019_8587067048494891008_o_IJAgD_1200x0.jpg,1200,798,good,618,351,800,553
EPi37iZUYAAsBY5.jpg,1003,1200,good,166,721,434,1001
jordan.jpg,1280,858,good,255,176,326,255
jordan.jpg,1280,858,good,556,225,613,288
jordan.jpg,1280,858,good,728,251,777,312
jordan.jpg,1280,858,bad,901,239,945,286
jordan.jpg,1280,858,bad,1167,195,1195,221
20180927232308_67563e2a7ebff07ad2d2cf1d606fc2a3_4.jpeg,640,829,none,186,164,438,510
NINTCHDBPICT000558929314-1.jpg,2600,1697,bad,341,698,619,967
NINTCHDBPICT000558929314-1.jpg,2600,1697,good,1110,450,1458,841
NINTCHDBPICT000558929314-1.jpg,2600,1697,bad,2045,215,2597,841
6a4f1bb4-7089-4130-8391-139e0a426537_m.jpg,940,650,good,448,225,572,346
fghfgghffhg.jpg,800,600,good,152,143,225,219
fghfgghffhg.jpg,800,600,good,472,187,547,268
merlin_168147336_bd400ea4-2e50-4b87-90dc-8eb885e5d7be-master1050.jpg,1050,698,good,106,149,148,192
merlin_168147336_bd400ea4-2e50-4b87-90dc-8eb885e5d7be-master1050.jpg,1050,698,good,271,118,314,164
merlin_168147336_bd400ea4-2e50-4b87-90dc-8eb885e5d7be-master1050.jpg,1050,698,good,492,155,530,191
merlin_168147336_bd400ea4-2e50-4b87-90dc-8eb885e5d7be-master1050.jpg,1050,698,good,690,219,727,266
merlin_168147336_bd400ea4-2e50-4b87-90dc-8eb885e5d7be-master1050.jpg,1050,698,none,915,184,950,225
merlin_168147336_bd400ea4-2e50-4b87-90dc-8eb885e5d7be-master1050.jpg,1050,698,good,998,215,1036,261
r1000019q689461s9r0.jpg,640,959,none,400,184,527,318
5e0b03cd86d30.jpg,1500,1000,good,713,393,964,683
r1400018548960op29s.jpg,640,959,none,215,200,330,312
20190108213102_41.jpg,1024,683,good,316,281,470,442
20190108213102_41.jpg,1024,683,good,695,297,818,415
1580420190_11668721+US-NEWS-CHINA-VIRUS-HEALTHSYSTEM-1-ZUM.jpeg,1024,682,good,160,253,192,288
1580420190_11668721+US-NEWS-CHINA-VIRUS-HEALTHSYSTEM-1-ZUM.jpeg,1024,682,good,260,201,298,243
1580420190_11668721+US-NEWS-CHINA-VIRUS-HEALTHSYSTEM-1-ZUM.jpeg,1024,682,good,362,215,396,252
1580420190_11668721+US-NEWS-CHINA-VIRUS-HEALTHSYSTEM-1-ZUM.jpeg,1024,682,bad,329,235,362,261
1580420190_11668721+US-NEWS-CHINA-VIRUS-HEALTHSYSTEM-1-ZUM.jpeg,1024,682,good,499,201,535,242
1580420190_11668721+US-NEWS-CHINA-VIRUS-HEALTHSYSTEM-1-ZUM.jpeg,1024,682,good,545,220,584,263
1580420190_11668721+US-NEWS-CHINA-VIRUS-HEALTHSYSTEM-1-ZUM.jpeg,1024,682,good,628,180,666,220
1580420190_11668721+US-NEWS-CHINA-VIRUS-HEALTHSYSTEM-1-ZUM.jpeg,1024,682,bad,765,232,799,266
Surgical-Mask-Effectiveness.jpg,1000,500,good,209,205,484,423
Surgical-Mask-Effectiveness.jpg,1000,500,good,479,177,745,466
fog-fog_8ea8ebba-c483-11e7-a37e-1053cac6ca52.jpg,960,540,bad,212,62,271,134
fog-fog_8ea8ebba-c483-11e7-a37e-1053cac6ca52.jpg,960,540,none,415,81,494,156
fog-fog_8ea8ebba-c483-11e7-a37e-1053cac6ca52.jpg,960,540,bad,235,229,329,303
fog-fog_8ea8ebba-c483-11e7-a37e-1053cac6ca52.jpg,960,540,none,377,219,467,329
fog-fog_8ea8ebba-c483-11e7-a37e-1053cac6ca52.jpg,960,540,bad,520,246,604,338
fog-fog_8ea8ebba-c483-11e7-a37e-1053cac6ca52.jpg,960,540,bad,840,252,906,333
fog-fog_8ea8ebba-c483-11e7-a37e-1053cac6ca52.jpg,960,540,good,505,383,565,481
-1x-1.jpg,2000,1363,good,10,750,252,1164
-1x-1.jpg,2000,1363,bad,805,43,886,133
-1x-1.jpg,2000,1363,good,584,34,700,129
-1x-1.jpg,2000,1363,good,52,1,160,56
-1x-1.jpg,2000,1363,good,461,181,569,292
-1x-1.jpg,2000,1363,good,624,184,760,321
-1x-1.jpg,2000,1363,bad,1134,235,1216,331
-1x-1.jpg,2000,1363,bad,1040,303,1160,418
-1x-1.jpg,2000,1363,good,1318,131,1431,260
-1x-1.jpg,2000,1363,good,1603,213,1697,323
-1x-1.jpg,2000,1363,good,1468,581,1635,724
-1x-1.jpg,2000,1363,good,1802,427,1924,540
-1x-1.jpg,2000,1363,good,922,492,1059,645
08_11_2019-airpollution_234_19737819_192539446.jpg,650,540,good,300,100,441,210
08_11_2019-airpollution_234_19737819_192539446.jpg,650,540,good,266,387,425,523
doctor_thumb_20200216_D_1024.jpg,1024,577,good,80,89,226,246
doctor_thumb_20200216_D_1024.jpg,1024,577,good,616,143,668,196
doctor_thumb_20200216_D_1024.jpg,1024,577,good,861,119,941,204
doctor_thumb_20200216_D_1024.jpg,1024,577,good,476,157,511,238
ckeditor-5e4504f1c264d.jpg,980,1469,good,409,144,575,317
gettyimages-491638349-1024x1024.jpg,1024,683,good,411,433,580,632
ckeditor-5e45056957880.jpg,980,1470,good,482,172,582,297
6486x4324_891967097166.jpg,1024,683,good,209,184,265,233
6486x4324_891967097166.jpg,1024,683,good,383,197,422,240
6486x4324_891967097166.jpg,1024,683,good,436,199,498,261
6486x4324_891967097166.jpg,1024,683,good,463,257,528,328
6486x4324_891967097166.jpg,1024,683,good,560,209,598,246
6486x4324_891967097166.jpg,1024,683,good,632,194,681,242
6486x4324_891967097166.jpg,1024,683,good,691,196,759,262
6486x4324_891967097166.jpg,1024,683,good,746,158,789,208
6486x4324_891967097166.jpg,1024,683,good,991,184,1024,233
5e324c568d536.jpg,1500,1125,good,341,240,471,394
5e324c568d536.jpg,1500,1125,good,670,241,828,407
5e324c568d536.jpg,1500,1125,good,1005,305,1122,428
5e324c568d536.jpg,1500,1125,good,1125,319,1278,467
20190919FL12-seo.jpeg,1200,630,good,358,183,546,387
20190919FL12-seo.jpeg,1200,630,good,156,204,204,254
20190919FL12-seo.jpeg,1200,630,good,646,191,713,256
20190919FL12-seo.jpeg,1200,630,good,895,1,1183,263
1024x737_09186876046.jpg,1024,737,bad,150,126,282,254
1024x737_09186876046.jpg,1024,737,good,58,300,192,456
1024x737_09186876046.jpg,1024,737,good,233,278,346,418
1024x737_09186876046.jpg,1024,737,good,376,284,515,435
1024x737_09186876046.jpg,1024,737,bad,481,153,596,248
1024x737_09186876046.jpg,1024,737,good,630,213,727,337
1024x737_09186876046.jpg,1024,737,good,746,251,900,413
1024x737_09186876046.jpg,1024,737,good,920,200,1024,354
200203_abcnl_prime_pannell_coronavirus_hpMain_16x9_992.jpg,992,558,good,466,122,562,219
200203_abcnl_prime_pannell_coronavirus_hpMain_16x9_992.jpg,992,558,good,899,256,964,343
article-5e450331d87b6.jpg,1600,1072,good,67,725,139,805
article-5e450331d87b6.jpg,1600,1072,good,65,402,100,462
article-5e450331d87b6.jpg,1600,1072,good,190,390,243,449
article-5e450331d87b6.jpg,1600,1072,bad,67,507,108,574
article-5e450331d87b6.jpg,1600,1072,bad,20,529,55,607
article-5e450331d87b6.jpg,1600,1072,good,435,235,527,327
article-5e450331d87b6.jpg,1600,1072,good,559,256,641,339
article-5e450331d87b6.jpg,1600,1072,good,735,270,827,372
article-5e450331d87b6.jpg,1600,1072,good,992,292,1067,380
article-5e450331d87b6.jpg,1600,1072,good,1163,260,1253,358
article-5e450331d87b6.jpg,1600,1072,good,1531,382,1588,439
article-5e450331d87b6.jpg,1600,1072,bad,1531,500,1590,578
f571c0aca06a4e0780323ecc54931703_18.jpg,800,450,good,318,110,387,187
f571c0aca06a4e0780323ecc54931703_18.jpg,800,450,good,437,177,490,239
f571c0aca06a4e0780323ecc54931703_18.jpg,800,450,good,273,228,344,284
f571c0aca06a4e0780323ecc54931703_18.jpg,800,450,good,622,172,654,209
0ad90195-cd77-489e-bf85-08c83b80d3e0.jpg,610,350,good,1,59,82,208
0ad90195-cd77-489e-bf85-08c83b80d3e0.jpg,610,350,good,203,93,301,210
0ad90195-cd77-489e-bf85-08c83b80d3e0.jpg,610,350,good,317,89,420,203
banale_mask6.jpg,650,434,good,247,103,462,336
304193_medium.jpg,640,674,good,301,135,449,291
merlin_168528063_bf3cc2fc-0dc5-4941-82f2-190567367dd8-master1050.jpg,1050,700,good,631,157,710,252
200128110635-02-wuhan-virus-beijing-0127-super-tease.jpg,1100,619,good,206,294,346,507
200128110635-02-wuhan-virus-beijing-0127-super-tease.jpg,1100,619,good,334,212,501,386
200128110635-02-wuhan-virus-beijing-0127-super-tease.jpg,1100,619,good,537,267,646,405
RTX1GIDS.jpg,937,552,bad,1,104,42,159
RTX1GIDS.jpg,937,552,good,207,87,267,143
RTX1GIDS.jpg,937,552,bad,375,46,455,126
RTX1GIDS.jpg,937,552,good,242,243,424,407
RTX1GIDS.jpg,937,552,good,721,178,877,318
RTX1GIDS.jpg,937,552,bad,623,32,669,74
20180927232308_67563e2a7ebff07ad2d2cf1d606fc2a3_2.jpeg,640,788,none,243,82,429,308
20180927232308_67563e2a7ebff07ad2d2cf1d606fc2a3_2.jpeg,640,788,bad,423,196,482,282
1477443223-1445746883.jpg,800,527,good,104,198,214,314
1477443223-1445746883.jpg,800,527,good,556,188,718,360
1539151332674193npsrq70.jpg,640,960,good,235,109,310,190
infectado_con_coronavirus_visito_la_cdmx_2C_gobierno_ya_monitorea_a_quienes_estuvieron_expuestos.jpg,980,511,good,230,80,282,143
infectado_con_coronavirus_visito_la_cdmx_2C_gobierno_ya_monitorea_a_quienes_estuvieron_expuestos.jpg,980,511,good,402,46,454,105
18s50010p60n147o750p.jpg,640,960,good,257,174,370,321
694dc4da21faa5ec443aabe4168db873f3a58e1e.jpg,850,575,good,193,308,302,431
694dc4da21faa5ec443aabe4168db873f3a58e1e.jpg,850,575,good,506,267,615,386
694dc4da21faa5ec443aabe4168db873f3a58e1e.jpg,850,575,good,800,309,845,362
694dc4da21faa5ec443aabe4168db873f3a58e1e.jpg,850,575,bad,1,359,42,414
694dc4da21faa5ec443aabe4168db873f3a58e1e.jpg,850,575,bad,705,282,763,359
89da4fbbd90bc2b2365f221705284446.jpg,2250,3000,good,366,927,540,1113
89da4fbbd90bc2b2365f221705284446.jpg,2250,3000,good,1171,1266,1360,1455
89da4fbbd90bc2b2365f221705284446.jpg,2250,3000,good,1408,834,1621,1045
20190816132049_5.jpg,1200,630,good,96,74,169,160
20190816132049_5.jpg,1200,630,good,69,486,114,536
20190816132049_5.jpg,1200,630,good,192,491,246,548
20190816132049_5.jpg,1200,630,good,504,371,590,460
20190816132049_5.jpg,1200,630,good,679,471,744,541
20190816132049_5.jpg,1200,630,good,1080,45,1137,111
20190816132049_5.jpg,1200,630,good,1017,55,1061,116
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,241,51,273,83
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,157,257,195,298
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,bad,255,379,303,425
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,230,489,286,544
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,337,499,370,551
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,9,641,58,697
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,116,622,167,665
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,234,634,290,686
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,bad,198,764,253,820
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,122,958,175,1002
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,bad,297,851,343,906
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,705,9,741,44
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,683,59,726,102
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,618,111,649,148
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,585,149,615,187
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,510,188,550,226
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,471,316,505,349
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,bad,408,330,443,364
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,425,375,464,414
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,bad,511,384,553,424
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,507,535,548,583
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,bad,551,607,586,648
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,none,550,752,606,811
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,493,820,552,880
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,616,1046,682,1114
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,453,1279,529,1357
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,896,11,918,39
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,820,62,850,98
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,768,80,802,113
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,bad,789,147,816,180
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,843,125,880,170
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,631,271,669,309
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,778,265,813,305
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,bad,671,314,711,356
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,bad,584,357,618,396
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,713,386,757,431
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,661,495,707,534
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,884,431,928,479
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,816,496,865,536
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,692,615,731,666
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,839,575,886,629
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,726,838,777,896
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,734,943,785,1002
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,790,958,848,1019
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,788,1264,860,1339
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,905,1075,939,1125
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,913,790,966,846
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,883,742,934,783
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,939,81,965,110
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,1077,32,1102,62
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,1005,100,1030,116
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,1062,131,1095,166
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,1130,70,1163,106
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,976,176,1009,215
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,1054,266,1074,292
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,993,317,1034,351
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,1103,396,1141,439
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,949,484,989,533
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,1093,465,1132,505
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,1053,498,1098,553
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,972,611,1011,658
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,1243,1,1273,29
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,1264,105,1297,141
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,1320,82,1348,114
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,1375,107,1397,137
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,1390,113,1419,148
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,bad,1340,177,1366,209
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,1453,134,1484,170
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,bad,1459,181,1489,216
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,1402,265,1437,302
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,bad,1273,220,1307,250
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,none,1228,241,1266,284
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,1252,399,1289,434
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,1184,527,1233,570
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,1319,518,1359,557
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,1165,708,1220,751
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,1175,1027,1240,1089
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,1061,1174,1130,1245
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,1261,1120,1327,1184
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,1516,1,1548,30
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,1625,88,1655,125
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,bad,1663,114,1691,144
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,1629,184,1654,216
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,1636,221,1671,256
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,1528,314,1568,358
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,1620,405,1657,448
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,1371,569,1414,618
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,1441,539,1484,584
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,1411,620,1461,668
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,1432,720,1475,777
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,1370,742,1425,802
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,1479,1238,1548,1312
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,1766,1329,1844,1388
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,1893,1345,1968,1388
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,1783,1092,1848,1152
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,1855,1056,1912,1128
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,1859,811,1916,872
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,1862,717,1916,769
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,1979,656,2000,706
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,1775,652,1815,679
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,1807,584,1852,631
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,1742,498,1786,546
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,1830,423,1869,471
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,1722,425,1764,470
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,1683,370,1720,415
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,1803,367,1830,399
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,1691,291,1729,330
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,1724,215,1757,252
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,1911,237,1933,273
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,1948,131,1980,165
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,1775,85,1807,119
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,1725,43,1752,77
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,good,1845,60,1875,87
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,bad,1903,29,1927,57
0_8w7mkX-PHcfMM5s6.jpeg,2000,1388,bad,1975,86,2000,114
823c6f248bacf766e04e2d0e3a4fd102.jpg,800,577,good,106,183,162,239
823c6f248bacf766e04e2d0e3a4fd102.jpg,800,577,good,263,93,305,141
823c6f248bacf766e04e2d0e3a4fd102.jpg,800,577,good,482,186,534,248
823c6f248bacf766e04e2d0e3a4fd102.jpg,800,577,good,507,100,530,127
823c6f248bacf766e04e2d0e3a4fd102.jpg,800,577,good,525,156,548,183
823c6f248bacf766e04e2d0e3a4fd102.jpg,800,577,bad,601,161,658,213
823c6f248bacf766e04e2d0e3a4fd102.jpg,800,577,bad,701,88,751,133
1553605632_9d5877d8_60.jpg,1024,768,good,74,168,119,208
1553605632_9d5877d8_60.jpg,1024,768,good,115,104,165,161
1553605632_9d5877d8_60.jpg,1024,768,good,28,553,165,673
1553605632_9d5877d8_60.jpg,1024,768,good,215,611,342,729
1553605632_9d5877d8_60.jpg,1024,768,good,777,536,831,588
1553605632_9d5877d8_60.jpg,1024,768,good,811,635,852,679
1553605632_9d5877d8_60.jpg,1024,768,good,870,641,944,703
0200b38c89b16c37c5de8e247bb00c2f.jpg,810,597,bad,213,139,249,180
0200b38c89b16c37c5de8e247bb00c2f.jpg,810,597,bad,301,60,338,106
0200b38c89b16c37c5de8e247bb00c2f.jpg,810,597,good,496,80,548,139
Coronavirus_Shutterstock_China.jpg,1200,900,good,151,391,241,477
Coronavirus_Shutterstock_China.jpg,1200,900,good,287,389,377,473
Coronavirus_Shutterstock_China.jpg,1200,900,good,589,377,655,449
Coronavirus_Shutterstock_China.jpg,1200,900,good,843,409,915,471
Coronavirus_Shutterstock_China.jpg,1200,900,good,943,389,995,439
Coronavirus_Shutterstock_China.jpg,1200,900,good,1161,341,1200,393
20200109114315557.jpg,800,600,good,48,471,97,523
20200109114315557.jpg,800,600,good,153,471,200,523
20200109114315557.jpg,800,600,good,243,490,288,540
20200109114315557.jpg,800,600,good,377,516,432,567
20200109114315557.jpg,800,600,good,612,439,661,484
20200109114315557.jpg,800,600,good,741,488,785,518
20200109114315557.jpg,800,600,good,509,374,556,420
20200109114315557.jpg,800,600,good,662,287,700,324
20200109114315557.jpg,800,600,good,771,323,798,361
20200109114315557.jpg,800,600,good,562,287,591,319
20200109114315557.jpg,800,600,good,413,387,458,430
20200109114315557.jpg,800,600,good,306,368,349,409
20200109114315557.jpg,800,600,good,169,331,193,377
20200109114315557.jpg,800,600,good,130,322,174,370
20200109114315557.jpg,800,600,good,77,322,118,366
20200109114315557.jpg,800,600,good,1,305,21,349
20200109114315557.jpg,800,600,good,1,223,33,250
20200109114315557.jpg,800,600,good,87,217,123,254
20200109114315557.jpg,800,600,good,195,242,227,276
20200109114315557.jpg,800,600,good,258,236,294,271
20200109114315557.jpg,800,600,good,356,271,397,308
20200109114315557.jpg,800,600,good,438,280,477,316
20200109114315557.jpg,800,600,good,756,195,790,232
20200109114315557.jpg,800,600,good,641,174,664,210
20200109114315557.jpg,800,600,good,563,165,595,204
20200109114315557.jpg,800,600,good,503,169,539,198
20200109114315557.jpg,800,600,good,415,133,447,170
20200109114315557.jpg,800,600,good,374,137,401,174
20200109114315557.jpg,800,600,good,286,112,313,148
20200109114315557.jpg,800,600,good,221,124,248,156
20200109114315557.jpg,800,600,good,132,108,157,139
20200109114315557.jpg,800,600,good,54,103,85,141
20200109114315557.jpg,800,600,good,1,99,31,133
20200109114315557.jpg,800,600,good,3,45,27,73
20200109114315557.jpg,800,600,good,85,50,103,78
20200109114315557.jpg,800,600,good,153,70,180,101
20200109114315557.jpg,800,600,good,256,72,279,105
20200109114315557.jpg,800,600,good,377,56,399,89
20200109114315557.jpg,800,600,good,446,74,474,110
20200109114315557.jpg,800,600,good,543,91,572,127
20200109114315557.jpg,800,600,good,616,77,647,116
20200109114315557.jpg,800,600,good,707,100,736,134
20200109114315557.jpg,800,600,good,779,109,800,145
20200109114315557.jpg,800,600,good,641,23,666,52
